epoch,train loss,test loss
270,3.8129,5.7207
271,3.8036,5.7251
272,3.7864,5.6595
273,3.7998,5.5877
274,3.7884,5.7537
275,3.7964,5.6299
276,3.7674,5.7041
277,3.7556,5.723
278,3.7654,5.6944
279,3.759,5.612
280,3.741,5.712
281,3.747,5.6625
282,3.746,5.6929
283,3.7423,5.7581
284,3.7289,5.5684
285,3.7254,5.6519
286,3.7255,5.6758
287,3.7069,5.7118
288,3.697,5.6274
289,3.7002,5.6859
290,3.708,5.7836
291,3.6927,5.648
292,3.6974,5.6684
293,3.6857,5.8114
294,3.6774,5.6795
295,3.6743,5.7061
296,3.6677,5.656
297,3.6685,5.6331
298,3.6667,5.6634
299,3.6638,5.7038
300,3.6542,5.7062
301,3.6383,5.7329
302,3.6408,5.6437
303,3.6506,5.6824
304,3.6362,5.7029
305,3.6192,5.7181
306,3.6208,5.7264
307,3.6119,5.7887
308,3.6239,5.7077
309,3.5997,5.7465
310,3.5998,5.8135
311,3.5949,5.7074
312,3.5745,5.753
313,3.5844,5.7475
314,3.5717,5.8384
315,3.5841,5.7956
316,3.58,5.7543
317,3.5803,5.6525
318,3.5729,5.814
319,3.5732,5.7613
320,3.5794,5.7964
321,3.5573,5.7706
322,3.5533,5.769
323,3.5386,5.72
324,3.5502,5.8718
325,3.5366,5.7656
326,3.5378,5.7024
327,3.5226,5.6981
328,3.5312,5.7333
329,3.5226,5.8157
330,3.5058,5.8033
331,3.5161,5.7306
332,3.5086,5.8086
333,3.4894,5.86
334,3.5065,5.8435
335,3.4994,5.7553
336,3.4909,5.7813
337,3.4762,5.806
338,3.4829,5.7722
339,3.4859,5.9095
340,3.4884,5.865
341,3.4656,5.7588
342,3.4703,5.8213
343,3.4536,5.8436
344,3.4535,5.7329
345,3.4644,5.8056
346,3.459,5.7962
347,3.4359,5.8078
348,3.4373,5.8461
349,3.442,5.8695
350,3.4344,5.9002
351,3.4282,5.7475
352,3.4223,5.7491
353,3.4497,5.8819
354,3.3965,5.7978
355,3.4332,5.9759
356,3.4056,5.923
357,3.3986,5.8892
358,3.406,5.7553
359,3.4328,5.8749
360,3.3841,5.8384
361,3.3932,5.9601
362,3.3817,5.87
363,3.3877,5.8202
364,3.3877,5.8544
365,3.3759,5.7423
366,3.3808,5.9746
367,3.3646,5.8471
368,3.3855,5.8689
369,3.3607,5.8574
370,3.3536,5.8959
371,3.3493,5.8048
372,3.364,5.8993
373,3.3534,6.0636
374,3.3746,5.9359
375,3.3507,5.9967
376,3.3318,5.9107
377,3.3221,6.0114
378,3.3396,5.956
379,3.3296,5.8857
380,3.3186,5.9299
381,3.3425,5.9038
382,3.3229,5.9917
383,3.3341,5.9091
384,3.2956,5.9583
385,3.3035,5.982
386,3.2921,5.9665
387,3.3151,5.9526
388,3.2978,6.0221
389,3.2983,5.9346
390,3.2922,5.9537
391,3.2928,6.005
392,3.291,6.0667
393,3.2794,5.9315
394,3.2847,6.0444
395,3.2833,5.864
396,3.2846,5.9854
397,3.2708,6.013
398,3.267,6.0303
399,3.2601,6.1217
400,3.2738,6.0588
401,3.2517,6.0786
402,3.2675,6.0675
403,3.26,6.0496
404,3.2755,6.1149
405,3.2467,6.0103
406,3.2511,6.1169
407,3.226,6.114
408,3.2499,6.1507
409,3.2502,6.083
410,3.2244,6.1393
411,3.2518,6.0712
412,3.2245,6.1276
413,3.2435,6.1831
414,3.2243,6.2279
415,3.1877,6.0841
416,3.2,6.1083
417,3.191,6.1364
418,3.2075,6.2255
419,3.219,6.2111
420,3.1872,6.1154
421,3.1997,6.1144
422,3.1844,6.1655
423,3.1959,6.2715
424,3.1831,6.2116
425,3.1855,6.2769
426,3.1818,6.2112
427,3.1744,6.0746
428,3.1597,6.2831
429,3.168,6.2214
430,3.1705,6.2146
431,3.1705,6.1715
432,3.1622,6.1908
433,3.1578,6.1579
434,3.1514,6.2444
435,3.1559,6.1704
436,3.1462,6.1323
437,3.1615,6.261
438,3.1271,6.306
439,3.1389,6.3247
440,3.1527,6.1675
441,3.1201,6.1463
442,3.1295,6.3577
443,3.1439,6.2699
444,3.1089,6.1988
445,3.1223,6.3123
446,3.1196,6.2511
447,3.1209,6.4455
448,3.0933,6.2467
449,3.1153,6.277
450,3.0981,6.1624
451,3.0954,6.4499
452,3.1312,6.2609
453,3.0898,6.2406
454,3.1058,6.2819
455,3.085,6.343
456,3.0932,6.3199
457,3.0935,6.3381
458,3.0964,6.3658
459,3.0765,6.3096
460,3.0713,6.5027
461,3.0781,6.4201
462,3.0667,6.5685
463,3.081,6.3554
464,3.0727,6.514
465,3.0814,6.3379
466,3.0565,6.414
467,3.0803,6.3145
468,3.0725,6.3496
469,3.0418,6.5926
470,3.0524,6.4727
471,3.0476,6.3721
472,3.0444,6.3966
473,3.0532,6.4681
474,3.0385,6.4445
475,3.0366,6.4939
476,3.0376,6.45
477,3.0274,6.3998
478,3.0456,6.3569
479,3.0239,6.4811
480,3.0269,6.4412
481,3.0271,6.5996
482,2.9885,6.3972
483,3.0125,6.5891
484,3.0267,6.4693
485,3.0125,6.3543
486,3.0005,6.2932
487,3.0091,6.6823
488,3.0044,6.4594
489,2.9935,6.5192
490,3.0181,6.553
491,2.999,6.601
492,2.9831,6.6224
493,2.9844,6.5258
494,2.9944,6.5634
495,2.9786,6.668
496,3.0061,6.4351
497,2.9578,6.6761
498,2.9784,6.6483
499,2.9569,6.6613
500,2.9789,6.6333
