epoch,train acc,val acc
273,0.4188,0.4368
274,0.4186,0.4235
275,0.419,0.4316
276,0.4234,0.4266
277,0.4234,0.432
278,0.423,0.4298
279,0.425,0.437
280,0.4259,0.4244
281,0.4256,0.432
282,0.4256,0.4248
283,0.4246,0.4326
284,0.4286,0.4461
285,0.43,0.4322
286,0.4297,0.4253
287,0.4296,0.4314
288,0.4339,0.441
289,0.4312,0.4346
290,0.4299,0.4303
291,0.4337,0.4372
292,0.432,0.435
293,0.4328,0.43
294,0.4342,0.4355
295,0.4344,0.4374
296,0.4336,0.4412
297,0.4341,0.4345
298,0.4362,0.4307
299,0.4349,0.4307
300,0.4348,0.4343
301,0.439,0.4289
302,0.4382,0.44
303,0.4368,0.436
304,0.4362,0.4397
305,0.4384,0.442
306,0.4402,0.4441
307,0.4413,0.4351
308,0.4402,0.4404
309,0.4436,0.435
310,0.4442,0.4338
311,0.443,0.4433
312,0.4468,0.4436
313,0.4466,0.4419
314,0.4458,0.4374
315,0.4447,0.441
316,0.4442,0.4401
317,0.4462,0.4466
318,0.4466,0.4398
319,0.4464,0.4488
320,0.4447,0.4424
321,0.4475,0.447
322,0.4482,0.4407
323,0.4491,0.4492
324,0.4494,0.4488
325,0.4501,0.4486
326,0.4501,0.4536
327,0.4516,0.4527
328,0.453,0.45
329,0.4514,0.4392
330,0.4544,0.4428
331,0.4516,0.4515
332,0.4537,0.4442
333,0.4556,0.4454
334,0.453,0.4498
335,0.455,0.4598
336,0.456,0.4438
337,0.458,0.4559
338,0.4574,0.4452
339,0.4567,0.4405
340,0.4543,0.4442
341,0.4592,0.4556
342,0.4567,0.459
343,0.4608,0.453
344,0.4594,0.4616
345,0.4594,0.4598
346,0.4606,0.456
347,0.4619,0.4439
348,0.461,0.4598
349,0.4614,0.4408
350,0.4601,0.4508
351,0.4646,0.4599
352,0.464,0.4597
353,0.459,0.4514
354,0.4654,0.451
355,0.462,0.4436
356,0.4648,0.4458
357,0.465,0.456
358,0.4664,0.4497
359,0.4614,0.4564
360,0.4678,0.4583
361,0.4666,0.4543
362,0.468,0.4534
363,0.4668,0.4621
364,0.4668,0.4597
365,0.469,0.4648
366,0.4688,0.4578
367,0.471,0.4576
368,0.4676,0.4596
369,0.4704,0.4601
370,0.4718,0.4594
371,0.4716,0.4674
372,0.4703,0.4581
373,0.4721,0.4471
374,0.47,0.4606
375,0.4711,0.4617
376,0.4744,0.457
377,0.4718,0.4572
378,0.4713,0.4558
379,0.474,0.4632
380,0.4741,0.4706
381,0.474,0.4606
382,0.4736,0.4706
383,0.4744,0.4594
384,0.4761,0.4686
385,0.4767,0.4552
386,0.4778,0.4624
387,0.475,0.4574
388,0.4776,0.4619
389,0.4768,0.46
390,0.4778,0.4634
391,0.4766,0.4659
392,0.4769,0.4596
393,0.4794,0.4718
394,0.478,0.4578
395,0.4794,0.4752
396,0.478,0.4616
397,0.4794,0.4642
398,0.4813,0.465
399,0.4802,0.4576
400,0.479,0.4664
401,0.4812,0.4611
402,0.4808,0.4698
403,0.4811,0.4648
404,0.48,0.4628
405,0.483,0.4636
406,0.4808,0.4618
407,0.4852,0.4646
408,0.4829,0.4564
409,0.482,0.4736
410,0.4845,0.4659
411,0.481,0.4726
