epoch,train loss,test loss
271,2.6298,4.9718
272,2.6223,4.9591
273,2.6298,4.8908
274,2.6346,4.9533
275,2.6329,4.8989
276,2.5979,4.9975
277,2.5933,5.0108
278,2.6067,5.0059
279,2.6098,4.8861
280,2.5836,5.0822
281,2.5921,4.9826
282,2.5837,4.9926
283,2.5962,5.0769
284,2.567,4.9073
285,2.5763,5.0296
286,2.5749,5.0275
287,2.5701,4.9947
288,2.5388,5.0057
289,2.545,5.0433
290,2.5616,5.173
291,2.5472,4.9942
292,2.5574,5.0577
293,2.5391,5.1845
294,2.5305,5.0696
295,2.5412,5.1168
296,2.5359,5.0852
297,2.5293,5.0964
298,2.5388,5.0665
299,2.5175,5.2127
300,2.5341,5.1284
301,2.5106,5.2037
302,2.5104,5.0607
303,2.5279,5.2376
304,2.5172,5.1279
305,2.4897,5.1841
306,2.4985,5.1138
307,2.4819,5.2387
308,2.4916,5.1892
309,2.4744,5.2582
310,2.4642,5.1797
311,2.4603,5.1147
312,2.4452,5.2302
313,2.4591,5.1465
314,2.4559,5.2521
315,2.4472,5.3021
316,2.4515,5.1923
317,2.4507,5.1846
318,2.4498,5.2664
319,2.4353,5.166
320,2.4594,5.3018
321,2.4392,5.2773
322,2.437,5.3356
323,2.427,5.1752
324,2.4382,5.3618
325,2.4455,5.3262
326,2.4301,5.1932
327,2.3943,5.2416
328,2.4095,5.3075
329,2.4105,5.4047
330,2.3835,5.4279
331,2.3987,5.2547
332,2.4076,5.4302
333,2.3685,5.448
334,2.3993,5.3974
335,2.3878,5.3986
336,2.3864,5.5262
337,2.3572,5.4398
338,2.3771,5.5058
339,2.3688,5.4451
340,2.3652,5.5151
341,2.3533,5.4074
342,2.3608,5.5114
343,2.3299,5.5158
344,2.3485,5.3831
345,2.3716,5.4141
346,2.343,5.5074
347,2.3205,5.5473
348,2.3333,5.4517
349,2.3504,5.4455
350,2.3206,5.6812
351,2.3243,5.4463
352,2.3071,5.4729
353,2.3417,5.6534
354,2.2937,5.6209
355,2.3293,5.6863
356,2.2919,5.6849
357,2.3059,5.577
358,2.3041,5.5621
359,2.3258,5.5816
360,2.2799,5.5932
361,2.2847,5.6778
362,2.2726,5.5577
363,2.2849,5.6265
364,2.2827,5.5157
365,2.2666,5.5683
366,2.2819,5.878
367,2.2572,5.6369
368,2.2781,5.641
369,2.2464,5.6027
370,2.2531,5.6502
371,2.2508,5.586
372,2.2697,5.6624
373,2.2511,5.8052
374,2.2662,5.7154
375,2.2436,5.8084
376,2.2378,5.6313
377,2.2399,5.8341
378,2.2458,5.8462
379,2.2153,5.734
380,2.2243,5.6573
381,2.2453,5.8539
382,2.2158,5.7746
383,2.2107,5.7911
384,2.1959,5.7791
385,2.208,5.7859
386,2.179,5.7188
387,2.2254,5.8782
388,2.2033,5.8333
389,2.2033,5.671
390,2.1814,5.8032
391,2.1957,5.8201
392,2.1808,5.7725
393,2.179,5.7837
394,2.2285,5.9781
395,2.1792,5.6579
396,2.1823,5.8815
397,2.1679,5.9698
398,2.155,5.7119
399,2.1555,6.0585
400,2.1715,5.9381
401,2.1704,5.9184
402,2.1606,5.8204
403,2.1659,5.9217
404,2.1896,6.0583
405,2.1389,5.9224
406,2.1429,5.971
407,2.1315,5.9886
408,2.1544,6.1043
409,2.1419,6.0148
410,2.1397,6.0986
411,2.1418,6.0665
412,2.1329,6.1058
413,2.1583,5.9981
414,2.1277,6.2149
415,2.0962,6.1272
416,2.1068,6.1483
417,2.1058,6.0794
418,2.1148,6.0959
419,2.1262,6.2407
420,2.0893,6.0358
421,2.1059,6.0298
422,2.099,6.0677
423,2.1085,6.172
424,2.1065,6.108
425,2.0795,6.0871
426,2.0957,6.1863
427,2.0831,5.9459
428,2.0741,6.2023
429,2.0759,6.1259
430,2.0764,6.1432
431,2.063,6.1116
432,2.0619,6.1243
433,2.0592,6.0675
434,2.0621,6.1733
435,2.0527,6.0152
436,2.0495,6.0811
437,2.0681,6.0629
438,2.0236,6.3574
439,2.0449,6.2742
440,2.0584,6.1439
441,2.0457,6.1436
442,2.0337,6.3064
443,2.041,6.2898
444,2.0171,6.2581
445,2.0246,6.2261
446,2.0285,6.2839
447,2.0182,6.4028
448,2.0159,6.1726
449,2.0364,6.3344
450,2.0074,6.2062
451,2.0078,6.4977
452,2.0413,6.1605
453,1.9999,6.1971
454,2.0174,6.2109
455,1.9902,6.2571
456,2.0091,6.1679
457,1.9943,6.3455
458,2.0145,6.4108
459,1.9815,6.3133
460,1.9621,6.3889
461,1.969,6.5564
462,1.9713,6.5593
463,1.9803,6.5038
464,1.9816,6.4352
465,1.9923,6.2862
466,1.9656,6.2107
467,1.9889,6.3392
468,1.9813,6.3293
469,1.9493,6.5435
470,1.9549,6.6082
471,1.9522,6.3037
472,1.971,6.4557
473,1.9575,6.5889
474,1.9454,6.3623
475,1.9418,6.3779
476,1.9379,6.4953
477,1.9254,6.4967
478,1.9376,6.3083
479,1.9264,6.4835
480,1.9295,6.2312
481,1.9284,6.7475
482,1.9026,6.4541
483,1.9128,6.6172
484,1.9263,6.5079
485,1.9163,6.5059
486,1.9022,6.4076
487,1.9154,6.6923
488,1.9582,6.3248
489,1.9047,6.6132
490,1.9254,6.6257
491,1.8873,6.5547
492,1.8843,6.5668
493,1.9035,6.5717
494,1.9079,6.6046
495,1.8769,6.5924
496,1.9122,6.6201
497,1.8677,6.6912
498,1.8731,6.578
499,1.8687,6.7548
500,1.8888,6.5713
