epoch,train loss,test loss
271,4.5524,4.626
272,4.5567,4.6442
273,4.5471,4.6237
274,4.5508,4.6333
275,4.5442,4.6353
276,4.5443,4.6595
277,4.5413,4.6463
278,4.5403,4.6246
279,4.5439,4.6274
280,4.537,4.6487
281,4.535,4.6253
282,4.5327,4.6242
283,4.5252,4.6282
284,4.5284,4.6282
285,4.5312,4.6156
286,4.5282,4.6377
287,4.5239,4.6424
288,4.5195,4.6299
289,4.5223,4.631
290,4.525,4.6332
291,4.5194,4.6173
292,4.5171,4.6125
293,4.5135,4.608
294,4.5128,4.6237
295,4.512,4.608
296,4.5059,4.6162
297,4.5056,4.6073
298,4.5046,4.616
299,4.5003,4.5908
300,4.5018,4.6174
301,4.4995,4.6139
302,4.5009,4.6179
303,4.4941,4.6101
304,4.4901,4.6173
305,4.4959,4.6091
306,4.4963,4.6359
307,4.4891,4.6119
308,4.4901,4.6156
309,4.4911,4.6327
310,4.4859,4.6321
311,4.4826,4.6112
312,4.4887,4.6138
313,4.4865,4.6002
314,4.4818,4.6045
315,4.4772,4.5885
316,4.4773,4.614
317,4.4747,4.6278
318,4.48,4.599
319,4.4837,4.5914
320,4.47,4.59
321,4.4684,4.5941
322,4.4653,4.5982
323,4.4642,4.6128
324,4.4631,4.6215
325,4.4672,4.5868
326,4.4641,4.5983
327,4.4632,4.5982
328,4.4558,4.5881
329,4.4539,4.6269
330,4.4554,4.5838
331,4.4642,4.5831
332,4.4541,4.5778
333,4.4531,4.5927
334,4.4493,4.5952
335,4.4514,4.5879
336,4.4617,4.6116
337,4.4555,4.5943
338,4.4458,4.5949
339,4.4463,4.5932
340,4.4437,4.5814
341,4.4388,4.5984
342,4.4408,4.6002
343,4.4363,4.5969
344,4.4398,4.5997
345,4.4312,4.6038
346,4.4323,4.5631
347,4.4364,4.5788
348,4.4331,4.6069
349,4.4327,4.5916
350,4.4243,4.6047
351,4.4295,4.5884
352,4.4238,4.5901
353,4.424,4.597
354,4.4233,4.5828
355,4.4169,4.6034
356,4.419,4.561
357,4.4168,4.5806
358,4.4153,4.5752
359,4.4292,4.5797
360,4.4175,4.5762
361,4.4183,4.5886
362,4.4147,4.59
363,4.416,4.579
364,4.417,4.5644
365,4.4051,4.5858
366,4.4146,4.5757
367,4.4067,4.5745
368,4.4041,4.5933
369,4.4044,4.5851
370,4.4028,4.586
371,4.4002,4.5873
372,4.4087,4.6039
373,4.4022,4.5872
374,4.3971,4.5618
375,4.3991,4.5761
376,4.3961,4.6017
377,4.3934,4.6178
378,4.3893,4.6016
379,4.3881,4.5842
380,4.3876,4.5929
381,4.3882,4.5625
382,4.3903,4.5937
383,4.3873,4.5702
384,4.387,4.5695
385,4.3832,4.5702
386,4.3792,4.5735
387,4.3842,4.6204
388,4.4026,4.5878
389,4.384,4.575
390,4.3791,4.5718
391,4.3787,4.5737
392,4.372,4.5882
393,4.3736,4.5521
394,4.3721,4.5826
395,4.3746,4.5536
396,4.3713,4.5533
397,4.3824,4.5894
398,4.3684,4.5563
399,4.3682,4.5768
400,4.3696,4.5865
401,4.3625,4.5687
402,4.3641,4.5646
403,4.3655,4.577
404,4.3641,4.577
405,4.3663,4.5684
406,4.3551,4.5867
407,4.361,4.5588
408,4.3563,4.5868
409,4.358,4.5721
410,4.3617,4.6029
411,4.3529,4.5535
412,4.3575,4.5734
413,4.3528,4.5617
414,4.3473,4.579
415,4.3565,4.5914
416,4.3565,4.5886
417,4.3468,4.5947
418,4.3433,4.5794
419,4.3474,4.5577
420,4.342,4.553
421,4.3393,4.5493
422,4.347,4.5574
423,4.3421,4.5644
424,4.3398,4.5818
425,4.3334,4.564
426,4.3368,4.5707
427,4.34,4.5559
428,4.3379,4.5614
429,4.3363,4.5624
430,4.3381,4.5947
431,4.3324,4.5484
432,4.3325,4.5772
433,4.3301,4.6036
434,4.3317,4.5578
435,4.3215,4.5631
436,4.324,4.5642
437,4.3193,4.5647
438,4.3233,4.5627
439,4.3201,4.6208
440,4.3257,4.5736
441,4.3172,4.5792
442,4.3192,4.5619
443,4.328,4.5784
444,4.313,4.602
445,4.3178,4.6274
446,4.311,4.5565
447,4.3167,4.5914
448,4.3138,4.5743
449,4.3132,4.5713
450,4.3074,4.5681
451,4.3085,4.5393
452,4.3062,4.5772
453,4.3033,4.5895
454,4.3012,4.5712
455,4.3044,4.5589
456,4.3072,4.5659
457,4.3033,4.5592
458,4.3034,4.6063
459,4.3063,4.5519
460,4.2973,4.555
461,4.2994,4.5773
462,4.2992,4.5507
463,4.2979,4.5638
464,4.2922,4.561
465,4.2998,4.5577
466,4.2998,4.5462
467,4.2966,4.5629
468,4.2948,4.5388
469,4.2926,4.5542
470,4.2892,4.5868
471,4.2929,4.5618
472,4.2883,4.5486
473,4.2845,4.563
474,4.2841,4.5676
475,4.2822,4.5836
476,4.2798,4.5683
477,4.2817,4.5393
478,4.2793,4.5861
479,4.2814,4.5696
480,4.2765,4.5535
481,4.282,4.5701
482,4.2782,4.5824
483,4.276,4.5432
484,4.2752,4.5564
485,4.2727,4.5541
486,4.2748,4.5755
487,4.2702,4.5401
488,4.2771,4.5447
489,4.2721,4.5513
490,4.2715,4.5859
491,4.2655,4.5655
492,4.2679,4.5768
493,4.2686,4.5715
494,4.2698,4.5654
495,4.2769,4.5567
496,4.2805,4.5451
497,4.2639,4.5752
498,4.2621,4.6061
499,4.2578,4.5561
500,4.2522,4.5492
