epoch,train loss,test loss
270,3.0462,6.0024
271,3.0601,6.0073
272,3.0401,6.0341
273,3.0303,5.9933
274,3.0306,6.022
275,3.0201,6.0273
276,3.0164,6.0456
277,3.0081,6.1205
278,3.0036,6.0756
279,3.0011,6.1008
280,2.9994,6.1016
281,2.9827,6.0566
282,2.9769,6.058
283,2.9869,6.0397
284,2.9691,6.0808
285,2.9636,6.1066
286,2.9596,6.0822
287,2.9545,6.1024
288,2.9518,6.0959
289,2.9424,6.0972
290,2.9366,6.0786
291,2.9289,6.137
292,2.9236,6.1064
293,2.9401,6.1284
294,2.9129,6.1964
295,2.9109,6.1658
296,2.9037,6.1923
297,2.9033,6.1492
298,2.8941,6.2008
299,2.8915,6.1736
300,2.8854,6.2497
301,2.8822,6.1888
302,2.8798,6.1936
303,2.876,6.2687
304,2.8749,6.2274
305,2.8583,6.1671
306,2.8592,6.1643
307,2.8534,6.2464
308,2.848,6.2322
309,2.8461,6.2268
310,2.8387,6.2468
311,2.8325,6.1928
312,2.8289,6.2622
313,2.8219,6.2581
314,2.8174,6.2072
315,2.8153,6.2538
316,2.8072,6.2369
317,2.8081,6.2754
318,2.8054,6.3153
319,2.8607,6.2457
320,2.8143,6.2681
321,2.7834,6.2721
322,2.7804,6.3513
323,2.7778,6.3002
324,2.772,6.3695
325,2.7685,6.3147
326,2.7626,6.3461
327,2.7585,6.3151
328,2.755,6.3804
329,2.7478,6.3215
330,2.7471,6.3627
331,2.74,6.3301
332,2.8083,6.4229
333,2.7443,6.3622
334,2.7299,6.3632
335,2.723,6.4227
336,2.7192,6.4515
337,2.7191,6.4629
338,2.7129,6.3998
339,2.7021,6.4228
340,2.7011,6.4497
341,2.7086,6.4213
342,2.6967,6.4727
343,2.693,6.4947
344,2.6913,6.5164
345,2.683,6.4803
346,2.6828,6.5274
347,2.6775,6.5305
348,2.6747,6.4494
349,2.6673,6.5177
350,2.664,6.5383
351,2.6603,6.5159
352,2.6553,6.5595
353,2.6555,6.5933
354,2.6493,6.5955
355,2.6452,6.5453
356,2.6377,6.5201
357,2.6402,6.5997
358,2.6382,6.5791
359,2.6303,6.6172
360,2.6299,6.6015
361,2.6282,6.5517
362,2.6119,6.6
363,2.6137,6.6255
364,2.6065,6.6024
365,2.6047,6.6395
366,2.598,6.6593
367,2.5969,6.6289
368,2.59,6.6537
369,2.587,6.6388
370,2.5813,6.6746
371,2.5824,6.713
372,2.5734,6.7024
373,2.5748,6.6538
374,2.5696,6.7016
375,2.5658,6.7402
376,2.5591,6.7187
377,2.5624,6.7951
378,2.5547,6.7516
379,2.5456,6.7897
380,2.6396,6.7175
381,2.5493,6.7723
382,2.5455,6.7671
383,2.5357,6.7821
384,2.5266,6.7496
385,2.5294,6.8011
386,2.5207,6.7934
387,2.5145,6.8424
388,2.5196,6.8308
389,2.5091,6.8225
390,2.5102,6.8008
391,2.5033,6.8116
392,2.5064,6.7897
393,2.5017,6.8392
394,2.4984,6.8949
395,2.4924,6.8632
396,2.4909,6.905
397,2.4858,6.8944
398,2.4877,6.7958
399,2.4758,6.9037
400,2.4725,6.9287
401,2.4682,6.862
402,2.465,7.0343
403,2.4685,6.9472
404,2.4658,6.9808
405,2.4571,6.9736
406,2.4579,7.0414
407,2.4473,6.9567
408,2.4491,6.9652
409,2.4428,7.0448
410,2.4436,7.1062
411,2.4362,7.091
412,2.4331,7.093
413,2.4293,7.0409
414,2.4207,7.0426
415,2.4263,7.0906
416,2.4199,7.1248
417,2.4179,7.0936
418,2.4178,7.0659
419,2.4154,7.0958
420,2.408,7.0947
421,2.4012,7.1474
422,2.3959,7.1271
423,2.4001,7.1327
424,2.397,7.1608
425,2.3936,7.1583
426,2.3826,7.1678
427,2.3825,7.1258
428,2.3819,7.205
429,2.3746,7.1855
430,2.3773,7.3059
431,2.3693,7.2038
432,2.3612,7.2153
433,2.3641,7.2466
434,2.362,7.2211
435,2.3576,7.272
436,2.3514,7.2941
437,2.3536,7.2692
438,2.3417,7.2813
439,2.3412,7.2942
440,2.3388,7.3354
441,2.3333,7.2819
442,2.3395,7.3271
443,2.3325,7.2757
444,2.3285,7.3413
445,2.3238,7.375
446,2.3255,7.3519
447,2.3209,7.3514
448,2.3191,7.3519
449,2.3182,7.4521
450,2.3156,7.4297
451,2.3068,7.4779
452,2.3135,7.3924
453,2.2978,7.4116
454,2.2982,7.4374
455,2.2912,7.3924
456,2.2908,7.4833
457,2.2818,7.4871
458,2.2859,7.4992
459,2.2755,7.464
460,2.2764,7.5066
461,2.2793,7.512
462,2.2694,7.4974
463,2.266,7.5112
464,2.2652,7.4915
465,2.2599,7.5478
466,2.2562,7.5697
467,2.2579,7.5732
468,2.2512,7.5818
469,2.2511,7.5623
470,2.2454,7.5466
471,2.243,7.5834
472,2.2455,7.5334
473,2.2368,7.6725
474,2.2367,7.6028
475,2.2307,7.6136
476,2.2308,7.6244
477,2.2277,7.647
478,2.2279,7.6508
479,2.2159,7.6005
480,2.2256,7.7002
481,2.2148,7.7008
482,2.2112,7.7296
483,2.2098,7.6983
484,2.2091,7.6725
485,2.1984,7.7562
486,2.2023,7.7736
487,2.1912,7.7153
488,2.1926,7.7141
489,2.1872,7.769
490,2.1853,7.763
491,2.1794,7.7294
492,2.1804,7.7756
493,2.1801,7.7194
494,2.1713,7.7462
495,2.1739,7.7326
496,2.1768,7.772
497,2.177,7.8396
498,2.1671,7.8251
499,2.1614,7.8152
500,2.1566,7.834
