epoch,train acc,val acc
272,0.532,0.4588
273,0.533,0.4612
274,0.534,0.4592
275,0.5339,0.4608
276,0.5348,0.4612
277,0.5349,0.4592
278,0.5346,0.4624
279,0.536,0.4608
280,0.5347,0.4648
281,0.5369,0.4631
282,0.5374,0.4646
283,0.5378,0.4634
284,0.538,0.4684
285,0.5377,0.4682
286,0.5386,0.4617
287,0.54,0.4673
288,0.5402,0.4698
289,0.5416,0.464
290,0.5422,0.4684
291,0.542,0.461
292,0.5413,0.4672
293,0.54,0.4646
294,0.5437,0.4605
295,0.5449,0.4689
296,0.5437,0.4667
297,0.5444,0.4688
298,0.5464,0.4645
299,0.5464,0.4676
300,0.5466,0.4657
301,0.5454,0.4692
302,0.5476,0.465
303,0.5471,0.4627
304,0.5464,0.467
305,0.5484,0.4726
306,0.5468,0.4696
307,0.5477,0.468
308,0.5494,0.4683
309,0.5489,0.4677
310,0.5498,0.4628
311,0.5499,0.468
312,0.5502,0.4689
313,0.5518,0.4678
314,0.5516,0.4664
315,0.5518,0.4656
316,0.5522,0.468
317,0.5537,0.466
318,0.5533,0.463
319,0.5473,0.4645
320,0.549,0.4668
321,0.5536,0.4644
322,0.5542,0.4645
323,0.5554,0.4646
324,0.5558,0.4658
325,0.5561,0.4651
326,0.5566,0.4604
327,0.5564,0.4638
328,0.557,0.4652
329,0.559,0.4648
330,0.5584,0.4624
331,0.5581,0.4664
332,0.554,0.4594
333,0.5576,0.4661
334,0.5596,0.463
335,0.5604,0.4632
336,0.5609,0.4655
337,0.5615,0.4602
338,0.5625,0.4656
339,0.5629,0.4628
340,0.5632,0.4644
341,0.5619,0.4594
342,0.5635,0.462
343,0.5641,0.4656
344,0.564,0.4572
345,0.5642,0.4628
346,0.5653,0.4641
347,0.5653,0.4601
348,0.5659,0.4607
349,0.5673,0.4636
350,0.5676,0.4594
351,0.5672,0.4654
352,0.5689,0.4579
353,0.5691,0.464
354,0.569,0.4605
355,0.5694,0.4619
356,0.5704,0.4631
357,0.5698,0.4616
358,0.5708,0.463
359,0.5712,0.4586
360,0.5708,0.4635
361,0.5711,0.4614
362,0.572,0.4615
363,0.5736,0.4616
364,0.573,0.4608
365,0.574,0.4623
366,0.5739,0.46
367,0.5746,0.459
368,0.5741,0.4599
369,0.5752,0.4582
370,0.5762,0.4596
371,0.5769,0.46
372,0.5774,0.4614
373,0.5778,0.4601
