epoch,train acc,val acc
271,0.2661,0.3509
272,0.267,0.3502
273,0.2656,0.3511
274,0.2689,0.3518
275,0.2669,0.3484
276,0.2652,0.348
277,0.2668,0.3519
278,0.268,0.3525
279,0.2694,0.3527
280,0.2683,0.352
281,0.2699,0.3548
282,0.2683,0.3535
283,0.2698,0.3519
284,0.27,0.3542
285,0.2712,0.3532
286,0.2697,0.3528
287,0.2685,0.3528
288,0.2705,0.3535
289,0.2714,0.3545
290,0.2713,0.3563
291,0.2726,0.3578
292,0.2737,0.357
293,0.2738,0.3586
294,0.2743,0.3566
295,0.2726,0.3582
296,0.2735,0.3593
297,0.2759,0.358
298,0.276,0.3597
299,0.2745,0.36
300,0.2745,0.3584
301,0.2742,0.3581
302,0.2771,0.3637
303,0.2748,0.3618
304,0.2756,0.3585
305,0.2757,0.3601
306,0.276,0.3596
307,0.2779,0.362
308,0.2793,0.3627
309,0.2814,0.3637
310,0.2803,0.3636
311,0.28,0.3628
312,0.2799,0.3639
313,0.2812,0.3641
314,0.2822,0.3623
315,0.281,0.3651
316,0.2821,0.3618
317,0.2814,0.3632
318,0.2831,0.3642
319,0.2832,0.367
320,0.2833,0.3667
321,0.2842,0.3653
322,0.286,0.3673
323,0.2872,0.3666
324,0.2863,0.3651
325,0.2862,0.3664
326,0.286,0.3683
327,0.2871,0.3662
328,0.287,0.3651
329,0.285,0.3642
330,0.2866,0.3672
331,0.288,0.3678
332,0.2887,0.367
333,0.288,0.367
334,0.2868,0.3681
335,0.2892,0.3673
336,0.2888,0.3688
337,0.2914,0.3688
338,0.291,0.367
339,0.2906,0.3682
340,0.2905,0.371
341,0.2911,0.3674
342,0.2914,0.3704
343,0.2919,0.3696
344,0.292,0.3661
345,0.2918,0.372
346,0.2942,0.371
347,0.293,0.3708
348,0.2942,0.371
349,0.297,0.3714
350,0.2946,0.3714
351,0.2955,0.3704
352,0.2942,0.3717
353,0.2964,0.3716
354,0.2956,0.3717
355,0.2952,0.3734
356,0.2965,0.3702
357,0.2967,0.372
358,0.296,0.3737
359,0.2977,0.3712
360,0.2987,0.3718
361,0.2999,0.3727
362,0.2983,0.3734
363,0.3001,0.373
364,0.2998,0.3766
365,0.3011,0.3732
366,0.2989,0.3738
367,0.2996,0.3747
368,0.2993,0.376
369,0.3018,0.3744
370,0.3011,0.3774
371,0.3007,0.3753
372,0.3004,0.378
373,0.3023,0.3754
374,0.3032,0.3757
375,0.301,0.3763
376,0.3012,0.3792
377,0.3031,0.377
378,0.304,0.3773
379,0.3048,0.3786
380,0.3051,0.3763
381,0.3042,0.3787
382,0.305,0.3767
383,0.3051,0.3797
384,0.3064,0.3788
385,0.3072,0.3792
386,0.3064,0.3774
387,0.3061,0.3796
388,0.3056,0.3776
389,0.3058,0.3782
390,0.3072,0.3793
391,0.3083,0.3822
392,0.3088,0.3812
393,0.3074,0.3768
394,0.3066,0.38
395,0.3084,0.38
396,0.3084,0.3808
397,0.3072,0.3816
398,0.3101,0.3814
399,0.3086,0.3803
400,0.311,0.3834
401,0.3106,0.383
402,0.308,0.3862
403,0.3116,0.3847
404,0.3112,0.3847
405,0.3127,0.3854
406,0.3098,0.3804
407,0.3113,0.3849
408,0.3125,0.386
409,0.3117,0.3879
410,0.313,0.3839
411,0.3122,0.3861
412,0.3145,0.3868
413,0.3134,0.3833
414,0.3144,0.3874
415,0.316,0.3885
416,0.3148,0.3882
417,0.3151,0.3873
418,0.3158,0.389
419,0.3172,0.3902
420,0.3151,0.388
421,0.3158,0.3852
422,0.3162,0.386
423,0.3158,0.3892
424,0.318,0.3857
425,0.3154,0.3878
426,0.3151,0.385
427,0.3177,0.3878
428,0.3166,0.39
429,0.318,0.392
430,0.3174,0.3828
431,0.316,0.39
