epoch,train loss,test loss
271,2.8533,5.253
272,2.8332,5.0994
273,2.841,5.2247
274,2.8539,5.1654
275,2.8463,5.1784
276,2.8181,5.173
277,2.8175,5.1993
278,2.8209,5.1604
279,2.8168,5.2412
280,2.7996,5.2423
281,2.8171,5.1591
282,2.8054,5.1985
283,2.8137,5.3065
284,2.7957,5.0912
285,2.7784,5.2851
286,2.7957,5.0787
287,2.7611,5.1875
288,2.7493,5.2358
289,2.752,5.2054
290,2.7729,5.3953
291,2.7484,5.2502
292,2.7475,5.3603
293,2.7665,5.5071
294,2.7286,5.2238
295,2.7521,5.3558
296,2.7405,5.32
297,2.7353,5.2616
298,2.7343,5.307
299,2.7193,5.3466
300,2.7402,5.4253
301,2.7091,5.448
302,2.7146,5.4454
303,2.712,5.5809
304,2.711,5.4834
305,2.6889,5.4633
306,2.6995,5.4543
307,2.6818,5.3925
308,2.6862,5.5344
309,2.677,5.4642
310,2.6703,5.3854
311,2.679,5.3792
312,2.6458,5.4655
313,2.6537,5.4075
314,2.6429,5.4762
315,2.6455,5.5516
316,2.6421,5.5197
317,2.6433,5.4638
318,2.635,5.5839
319,2.6405,5.5269
320,2.6443,5.6282
321,2.6356,5.5547
322,2.6242,5.5469
323,2.6092,5.3524
324,2.6185,5.6454
325,2.6286,5.6046
326,2.6153,5.6341
327,2.5921,5.4498
328,2.6126,5.6331
329,2.5955,5.4955
330,2.5895,5.7097
331,2.5903,5.5511
332,2.5883,5.664
333,2.5595,5.6295
334,2.5774,5.711
335,2.5728,5.7311
336,2.5749,5.8141
337,2.5488,5.6799
338,2.5706,5.6372
339,2.5589,5.6368
340,2.5469,5.6319
341,2.5308,5.6807
342,2.5469,5.7563
343,2.5186,5.7181
344,2.5175,5.693
345,2.5194,5.6832
346,2.5361,5.8033
347,2.5179,5.9042
348,2.5127,5.7491
349,2.5199,5.7855
350,2.5042,5.8213
351,2.5098,5.7552
352,2.4916,5.7872
353,2.5173,5.8877
354,2.5236,5.8088
355,2.5027,5.8818
356,2.4679,5.714
357,2.4923,5.8243
358,2.4753,5.8455
359,2.4908,5.837
360,2.4525,5.8291
361,2.4572,5.8905
362,2.4622,5.8195
363,2.4663,5.7955
364,2.4498,5.8061
365,2.4513,5.7539
366,2.4537,6.0261
367,2.4342,5.8208
368,2.4478,5.9024
369,2.4207,5.7716
370,2.4304,5.8266
371,2.4126,5.8077
372,2.4447,5.9348
373,2.4176,5.8451
374,2.4428,5.9213
375,2.4183,6.0387
376,2.4137,5.9222
377,2.4039,6.0615
378,2.4134,5.9795
379,2.401,5.9067
380,2.4014,5.9812
381,2.4052,6.0232
382,2.3833,5.8682
383,2.3996,6.0109
384,2.3796,6.0645
385,2.379,6.0203
386,2.3662,5.965
387,2.378,6.0196
388,2.3541,5.9991
389,2.3729,5.9655
390,2.3474,5.9859
391,2.3611,6.0914
392,2.3601,6.0562
393,2.3559,6.1127
394,2.3582,6.1651
395,2.3392,6.0205
396,2.3466,6.1468
397,2.3291,6.1909
398,2.3292,6.0016
