epoch,train loss,test loss
271,4.312,4.8941
272,4.305,4.9025
273,4.3018,4.8971
274,4.3006,4.9063
275,4.2968,4.8865
276,4.2945,4.9027
277,4.2905,4.8631
278,4.2863,4.8901
279,4.2887,4.9021
280,4.2846,4.8699
281,4.2837,4.9033
282,4.2771,4.8866
283,4.2737,4.9036
284,4.2719,4.8843
285,4.2724,4.8873
286,4.2681,4.9126
287,4.2628,4.8954
288,4.2623,4.9074
289,4.264,4.9024
290,4.2576,4.8908
291,4.2546,4.8688
292,4.2478,4.8983
293,4.2484,4.9096
294,4.2473,4.9246
295,4.2445,4.8872
296,4.2402,4.9065
297,4.2378,4.9007
298,4.2394,4.8881
299,4.2311,4.8934
300,4.2346,4.8967
301,4.224,4.917
302,4.2281,4.9129
303,4.2239,4.9169
304,4.2179,4.9116
305,4.2183,4.9107
306,4.2089,4.9397
307,4.2154,4.9168
308,4.2131,4.9078
309,4.2088,4.8986
310,4.2055,4.9087
311,4.2046,4.9043
312,4.1968,4.9163
313,4.2008,4.9295
314,4.1921,4.9105
315,4.1874,4.9272
316,4.1832,4.9217
317,4.1809,4.9411
318,4.1876,4.9256
319,4.1785,4.8884
320,4.1762,4.9294
321,4.1745,4.9102
322,4.1726,4.9206
323,4.1687,4.9159
324,4.1652,4.9262
325,4.163,4.9188
326,4.1637,4.9188
327,4.1574,4.9115
328,4.1614,4.9107
329,4.1527,4.9187
330,4.1503,4.9283
331,4.1475,4.9206
332,4.149,4.9274
333,4.145,4.9132
334,4.1436,4.9447
335,4.1361,4.9318
336,4.1388,4.9462
337,4.1346,4.9575
338,4.1301,4.9288
339,4.1237,4.9421
340,4.1271,4.9535
341,4.125,4.9278
342,4.1217,4.93
343,4.1177,4.9461
344,4.1167,4.9137
345,4.1104,4.9384
346,4.1083,4.9232
347,4.1088,4.9262
348,4.1047,4.9402
349,4.1086,4.942
350,4.1029,4.9486
351,4.1024,4.9434
352,4.0968,4.9478
353,4.0903,4.9525
354,4.0976,4.9248
355,4.0934,4.9389
356,4.0828,4.9562
357,4.0861,4.9407
358,4.084,4.9386
359,4.0819,4.9502
360,4.0789,4.9373
361,4.0822,4.981
362,4.0722,4.948
363,4.0717,4.9564
364,4.0717,4.9583
365,4.0653,4.9545
366,4.0629,4.9486
367,4.0602,4.9755
368,4.0576,4.9557
369,4.0594,4.9525
370,4.0512,4.9594
371,4.0511,4.9631
372,4.0468,4.9553
373,4.0533,4.9594
374,4.0416,4.9721
375,4.038,4.9809
376,4.0409,4.9519
377,4.0387,4.9661
378,4.0316,4.9766
379,4.0364,4.9608
380,4.0291,4.9738
381,4.0249,4.9712
382,4.0268,4.9461
383,4.0319,4.971
384,4.0218,4.9448
385,4.0169,4.9669
386,4.0191,4.9787
387,4.0108,4.9811
388,4.0204,4.9797
389,4.0054,4.9627
390,4.0089,4.9777
391,4.0068,4.9516
392,4.0018,4.992
393,4.0007,4.9702
394,4.0004,4.9767
395,3.9945,4.9779
396,3.999,4.9873
397,3.9918,4.9673
398,3.9886,4.9794
399,3.986,4.982
400,3.9859,4.9915
401,3.9814,4.9706
402,3.9821,4.9675
403,3.9764,4.969
404,3.9762,4.9991
405,3.9737,4.9907
406,3.9783,4.9964
407,3.9674,4.984
408,3.9613,4.971
409,3.973,4.9914
410,3.962,4.9831
411,3.9599,4.9894
412,3.9557,4.9726
413,3.9587,5.0028
414,3.9528,4.9998
415,3.9471,5.0051
416,3.9503,4.9771
417,3.9494,4.9932
418,3.9438,5.0071
419,3.9399,5.0098
420,3.9384,5.0021
421,3.9373,5.0076
422,3.932,4.9627
423,3.929,5.0062
424,3.934,5.008
425,3.9276,5.0334
426,3.9297,5.0227
427,3.9203,5.03
428,3.9254,4.9922
429,3.921,4.9887
430,3.9189,5.0132
431,3.9227,5.0012
432,3.9129,5.0119
433,3.9057,4.9841
434,3.9104,5.0309
435,3.9092,5.005
436,3.9052,5.0084
437,3.9024,5.0232
438,3.903,5.0172
439,3.8988,5.031
440,3.8941,5.0044
441,3.8972,5.0421
442,3.8978,5.0243
443,3.8885,5.0182
444,3.8859,5.0468
445,3.8896,5.0437
446,3.8877,5.0602
447,3.8847,5.0295
448,3.8781,5.0137
449,3.8811,5.0622
450,3.8759,5.0688
451,3.873,5.0518
452,3.8636,5.0375
453,3.8665,5.0665
454,3.8672,5.0733
455,3.8698,5.0694
456,3.8621,5.0509
457,3.8631,5.038
458,3.8599,5.0597
459,3.8607,5.0631
460,3.8563,5.0578
461,3.8508,5.0337
462,3.8562,5.0475
463,3.8487,5.0615
464,3.849,5.0963
465,3.8456,5.0606
466,3.8494,5.0405
467,3.8443,5.0877
468,3.8429,5.0451
469,3.8377,5.0436
470,3.834,5.0924
471,3.8369,5.0711
472,3.8303,5.0678
473,3.8273,5.0754
474,3.8271,5.0891
475,3.8255,5.055
476,3.8241,5.0662
477,3.8205,5.0761
478,3.821,5.0666
479,3.8201,5.0894
480,3.8135,5.0923
481,3.8123,5.1096
482,3.8108,5.0678
483,3.8146,5.0909
484,3.8046,5.0769
485,3.8007,5.1058
486,3.7995,5.1079
487,3.7978,5.1103
488,3.7988,5.1206
489,3.7946,5.095
490,3.7953,5.1148
491,3.7928,5.0963
492,3.7938,5.0932
493,3.7905,5.1146
494,3.7875,5.112
495,3.7858,5.1222
496,3.785,5.0869
497,3.7842,5.1016
498,3.7834,5.1225
499,3.7808,5.101
500,3.7811,5.1123
